time_s,vehicles_in_network,mean_speed_km_h,total_waiting_time_s,total_time_loss_s,stopped_vehicles
2197.0,23,0.3345480822277551,261.0,341.6584790798242,22
2198.0,23,2.368882690242352,277.0,363.59437988021256,16
2199.0,23,4.11954190530382,293.0,384.74469507210324,16
2200.0,23,5.446771582372699,309.0,405.29414101758135,16
2201.0,24,5.678142751388232,325.0,425.6353292718136,17
2202.0,24,4.868070310768536,136.0,447.2933625107365,9
2203.0,24,5.942984731193194,69.0,468.35998502979254,6
2204.0,24,9.498088686479083,23.0,487.63976647713133,3
2205.0,24,14.13158716111333,9.0,504.62216215137863,6
2206.0,24,19.09112188079352,15.0,519.188436555064,6
2207.0,26,22.345357732603432,21.0,531.2614218333526,8
2208.0,25,26.120254206298508,27.0,507.930963381342,6
2209.0,30,22.74750577422978,33.0,481.56984986085604,12
2210.0,31,24.74559208057063,39.0,496.00470951068485,7
2211.0,31,27.3561187796089,45.0,509.81321675453796,6
2212.0,30,27.46018405395346,51.0,453.20707714586285,7
2213.0,31,27.650890414865046,57.0,465.9625376775486,7
2214.0,30,25.182261959193447,63.0,446.6861719892958,6
2215.0,28,21.81231528216658,71.0,403.30893873243843,8
2216.0,29,21.47185868053413,80.0,418.5027355122037,10
2217.0,28,20.173274663139637,92.0,367.7147861641577,13
2218.0,27,20.83760666857152,104.0,365.13286926597806,12
2219.0,25,17.941308482800686,116.0,292.8042141225355,13
2220.0,24,18.346044731162173,128.0,296.2903031943728,12
2221.0,28,13.439172365198097,140.0,263.5615845197548,18
2222.0,29,13.874673746054755,152.0,251.72440165405007,14
2223.0,28,15.614730364283144,164.0,262.7377212575977,12
2224.0,26,15.623857896773105,176.0,268.5389321000491,12
2225.0,27,13.519471362039496,188.0,287.08092565682114,13
2226.0,26,11.872774979142982,200.0,303.1595303506035,12
2227.0,27,12.171968956134092,218.0,322.38886759996024,19
2228.0,28,12.730127706479047,236.0,342.03376064042254,19
2229.0,27,11.920401698520616,254.0,359.3693933622816,18
2230.0,26,11.7069822628207,272.0,376.28577643898353,18
2231.0,26,10.95160956163565,290.0,392.4610964050152,19
2232.0,26,9.306850183627027,308.0,407.7201137104403,19
2233.0,32,8.478125577396254,326.0,428.22627111924913,24
2234.0,33,9.901727108841653,344.0,453.71898873566477,19
2235.0,32,10.924473313890456,362.0,475.8613229879215,18
2236.0,32,12.91970678596869,380.0,499.7973502404285,18
2237.0,34,11.384186288640723,398.0,524.2456286633258,20
2238.0,33,9.950479994113003,417.0,547.9576133020753,19
2239.0,33,10.50573940984417,439.0,574.2767519523866,22
2240.0,34,10.805839800264797,463.0,600.1571840921473,25
2241.0,33,10.588003266976372,487.0,623.444582898207,24
2242.0,32,7.354132139480299,511.0,643.1411875192795,25
2243.0,32,4.140894920902119,535.0,665.7847045723516,25
2244.0,32,3.0234467546099655,559.0,695.87024442522,24
2245.0,39,3.644973170690614,158.0,724.9496990902459,22
2246.0,40,8.152983250399972,7.0,757.3067606013844,5
2247.0,40,13.219904478408765,12.0,786.6001710979886,5
2248.0,41,17.19707553178152,18.0,812.3317933964943,7
2249.0,42,20.88793483598295,25.0,835.6468709673503,8
2250.0,43,24.841936236620956,33.0,856.1835076032802,9
2251.0,32,22.924493270796706,43.0,399.9814935354174,10
2252.0,31,25.75389980430113,53.0,378.65863414699976,10
2253.0,21,14.529933907719169,63.0,172.65748266594136,11
2254.0,18,10.48686989846992,75.0,152.11761286187152,12
2255.0,14,1.0396869424834752,87.0,148.6038468478967,12
2256.0,14,1.3753156409567115,100.0,162.25944989098863,13
